type;temps;clock;fen
fenetre;1637181435913337;26147;57
fenetre;1637181435913347;26156;58
fenetre;1637181435913393;26189;59
fenetre;1637181435913464;26223;60
fenetre;1637181435913568;26255;61
fenetre;1637181435913582;26269;62
fenetre;1637181435913645;26296;63
fenetre;1637181435913659;26310;64
fenetre;1637181435913711;26324;65
fenetre;1637181435913733;26337;66
fenetre;1637181435913783;26352;67
fenetre;1637181435913846;26376;68
fenetre;1637181435913889;26406;69
fenetre;1637181435913919;26427;70
fenetre;1637181435913978;26456;71
fenetre;1637181435914031;26484;72
fenetre;1637181435914065;26511;73
fenetre;1637181435914096;26536;74
fenetre;1637181435914143;26567;75
fenetre;1637181435914201;26599;76
fenetre;1637181435914257;26633;77
fenetre;1637181435914271;26647;78
fenetre;1637181435914322;26672;79
fenetre;1637181435914386;26705;80
fenetre;1637181435914425;26738;81
fenetre;1637181435914462;26768;82
fenetre;1637181435914537;26798;83
fenetre;1637181435914550;26811;84
fenetre;1637181435914584;26826;85
fenetre;1637181435914614;26841;86
fenetre;1637181435914676;26864;87
fenetre;1637181435914721;26898;88
fenetre;1637181435914759;26924;89
fenetre;1637181435914801;26948;90
fenetre;1637181435914835;26964;91
fenetre;1637181435914896;26981;92
fenetre;1637181435914943;27007;93
fenetre;1637181435914994;27035;94
fenetre;1637181435915029;27054;95
fenetre;1637181435915061;27069;96
fenetre;1637181435915086;27087;97
fenetre;1637181435915111;27100;98
fenetre;1637181435915136;27113;99
fenetre;1637181435916242;28202;100
fenetre;1637181435916252;28212;101
fenetre;1637181435916258;28218;102
fenetre;1637181435916263;28223;103
fenetre;1637181435916268;28228;104
fenetre;1637181435916273;28233;105
fenetre;1637181435916278;28238;106
fenetre;1637181435916283;28243;107
fenetre;1637181435916290;28250;108
fenetre;1637181435916295;28255;109
fenetre;1637181435916300;28260;110
fenetre;1637181435916304;28265;111
fenetre;1637181435916309;28269;112
fenetre;1637181435916314;28274;113
fenetre;1637181435916319;28279;114
fenetre;1637181435916326;28285;115
fenetre;1637181435916331;28290;116
fenetre;1637181435916335;28295;117
fenetre;1637181435916340;28300;118
fenetre;1637181435916345;28304;119
fenetre;1637181435916350;28310;120
