type;temps;clock;fen
fenetre;1637183128440331;24349;15
fenetre;1637183128440359;24358;16
fenetre;1637183128440381;24367;17
fenetre;1637183128440418;24376;18
fenetre;1637183128440440;24387;19
fenetre;1637183128440468;24407;20
fenetre;1637183128440493;24420;21
timeout;1637183129444526;24443;0
fenetre;1637183129444778;24694;10
fenetre;1637183129445103;24737;11
fenetre;1637183129445185;24777;12
fenetre;1637183129445236;24806;13
fenetre;1637183129445360;24846;14
fenetre;1637183129445414;24889;15
fenetre;1637183129445486;24933;16
fenetre;1637183129445550;24970;17
fenetre;1637183129445593;24999;18
fenetre;1637183129445699;25065;19
fenetre;1637183129446079;25445;20
fenetre;1637183129446139;25471;21
fenetre;1637183129446303;25500;22
fenetre;1637183129446364;25530;23
timeout;1637183130451381;25562;0
fenetre;1637183130451642;25822;11
fenetre;1637183130452074;25869;12
fenetre;1637183130452099;25894;13
fenetre;1637183130452195;25940;14
fenetre;1637183130452275;25983;15
fenetre;1637183130452292;26000;16
fenetre;1637183130452441;26029;17
fenetre;1637183130452456;26044;18
fenetre;1637183130452503;26061;19
fenetre;1637183130452544;26086;20
fenetre;1637183130452554;26096;21
timeout;1637183131454774;26119;0
fenetre;1637183131455019;26363;10
fenetre;1637183131455346;26407;11
fenetre;1637183131455390;26442;12
fenetre;1637183131455506;26487;13
fenetre;1637183131455529;26509;14
fenetre;1637183131455621;26548;15
fenetre;1637183131455747;26606;16
fenetre;1637183131455771;26629;17
fenetre;1637183131455851;26660;18
fenetre;1637183131455893;26686;19
fenetre;1637183131456124;26917;20
fenetre;1637183131456248;26939;21
fenetre;1637183131456261;26952;22
timeout;1637183132457299;26979;0
fenetre;1637183132457555;27235;11
fenetre;1637183132457983;27288;12
fenetre;1637183132458138;27339;13
fenetre;1637183132458264;27393;14
fenetre;1637183132458406;27450;15
fenetre;1637183132458429;27473;16
fenetre;1637183132458548;27505;17
fenetre;1637183132458583;27534;18
fenetre;1637183132458616;27558;19
fenetre;1637183132458658;27583;20
fenetre;1637183132458685;27602;21
fenetre;1637183132458917;27835;22
timeout;1637183133463752;27850;0
fenetre;1637183133463922;28003;11
fenetre;1637183133464021;28022;12
fenetre;1637183133464158;28039;13
fenetre;1637183133464168;28049;14
fenetre;1637183133464238;28062;15
fenetre;1637183133464275;28083;16
fenetre;1637183133464337;28106;17
fenetre;1637183133464363;28126;18
fenetre;1637183133464401;28140;19
fenetre;1637183133464411;28150;20
fenetre;1637183133464435;28171;21
fenetre;1637183133464647;28382;22
fenetre;1637183133464720;28395;23
fenetre;1637183133464809;28411;24
fenetre;1637183133464856;28431;25
timeout;1637183134468367;28464;0
fenetre;1637183134468649;28745;12
fenetre;1637183134469126;28797;13
fenetre;1637183134469150;28821;14
fenetre;1637183134469236;28868;15
fenetre;1637183134469398;28903;16
fenetre;1637183134469511;28934;17
fenetre;1637183134469526;28949;18
fenetre;1637183134469649;28968;19
fenetre;1637183134469681;28990;20
fenetre;1637183134469725;29023;21
fenetre;1637183134469739;29037;22
fenetre;1637183134469763;29050;23
fenetre;1637183134470035;29314;24
fenetre;1637183134470081;29332;25
timeout;1637183135475063;29361;0
fenetre;1637183135475342;29638;12
fenetre;1637183135475658;29685;13
fenetre;1637183135475766;29739;14
fenetre;1637183135475827;29778;15
fenetre;1637183135475888;29810;16
fenetre;1637183135476016;29859;17
fenetre;1637183135476073;29906;18
fenetre;1637183135476173;29955;19
fenetre;1637183135476262;29989;20
fenetre;1637183135476276;30003;21
fenetre;1637183135476298;30016;22
fenetre;1637183135476318;30027;23
fenetre;1637183135476616;30304;24
fenetre;1637183135476687;30329;25
timeout;1637183136476733;30354;0
fenetre;1637183136476998;30618;12
fenetre;1637183136477409;30672;13
fenetre;1637183136477453;30709;14
fenetre;1637183136477555;30743;15
fenetre;1637183136477570;30758;16
fenetre;1637183136477627;30787;17
fenetre;1637183136477658;30812;18
fenetre;1637183136477696;30830;19
fenetre;1637183136477779;30866;20
fenetre;1637183136477789;30878;21
fenetre;1637183136477813;30888;22
fenetre;1637183136477869;30911;23
timeout;1637183137482928;30942;0
fenetre;1637183137483204;31217;11
fenetre;1637183137483507;31267;12
fenetre;1637183137483570;31306;13
fenetre;1637183137483645;31347;14
fenetre;1637183137483723;31393;15
fenetre;1637183137483815;31458;16
fenetre;1637183137483883;31509;17
fenetre;1637183137484003;31554;18
fenetre;1637183137484047;31593;19
fenetre;1637183137484111;31627;20
fenetre;1637183137484169;31679;21
fenetre;1637183137484393;31904;22
fenetre;1637183137484573;31930;23
fenetre;1637183137484626;31955;24
fenetre;1637183137484669;31976;25
fenetre;1637183137484702;31991;26
fenetre;1637183137484752;32015;27
fenetre;1637183137484792;32044;28
fenetre;1637183137484823;32070;29
fenetre;1637183137484848;32083;30
fenetre;1637183137484897;32098;31
timeout;1637183138489746;32110;0
fenetre;1637183138489880;32244;15
fenetre;1637183138490017;32258;16
fenetre;1637183138490026;32266;17
fenetre;1637183138490047;32274;18
fenetre;1637183138490085;32284;19
fenetre;1637183138490121;32295;20
fenetre;1637183138490139;32303;21
fenetre;1637183138490197;32322;22
fenetre;1637183138490204;32329;23
fenetre;1637183138490221;32338;24
fenetre;1637183138490264;32352;25
fenetre;1637183138490290;32368;26
timeout;1637183139492518;32383;0
fenetre;1637183139492662;32527;13
fenetre;1637183139492848;32552;14
fenetre;1637183139492861;32564;15
fenetre;1637183139492913;32589;16
fenetre;1637183139492934;32608;17
fenetre;1637183139492974;32626;18
fenetre;1637183139493006;32645;19
fenetre;1637183139493050;32664;20
fenetre;1637183139493087;32691;21
fenetre;1637183139493133;32707;22
fenetre;1637183139493162;32724;23
timeout;1637183140497036;32746;0
fenetre;1637183140497312;33020;11
fenetre;1637183140497655;33071;12
fenetre;1637183140497801;33132;13
fenetre;1637183140497825;33155;14
fenetre;1637183140497875;33186;15
fenetre;1637183140497946;33226;16
fenetre;1637183140498060;33290;17
fenetre;1637183140498124;33331;18
fenetre;1637183140498176;33369;19
fenetre;1637183140498255;33419;20
fenetre;1637183140498278;33433;21
fenetre;1637183140498560;33691;22
fenetre;1637183140498687;33725;23
fenetre;1637183140498701;33739;24
